NQUEST,COMPRENS,ITA,VEROAF,VEROAB,VERORED,KLIMA,FACIL,DURATA
504743,8,10,5,5,7,7,5,60
504792,10,10,8,9,7,10,9,72
504821,10,10,10,10,9,10,9,119
504872,9,8,7,7,7,9,9,28
504885,9,9,8,9,8,9,9,45
504886,9,9,7,6,7,9,9,64
504889,9,9,7,8,8,9,9,41
504921,9,8,7,8,8,9,9,48
504937,9,8,8,9,9,9,9,48
504956,8,9,9,9,9,9,9,58
504965,7,8,9,9,9,9,9,29
504988,9,9,7,9,9,9,9,54
505022,8,8,6,7,7,9,9,64
505167,4,4,6,3,3,4,4,120
505228,9,9,8,8,8,9,9,45
505238,9,9,8,9,9,9,9,31
505243,9,9,6,7,7,9,9,63
505285,10,10,10,10,10,10,10,35
505307,9,9,9,9,9,9,9,46
505322,7,8,8,10,9,8,8,92
505334,7,7,10,10,10,9,8,47
505390,10,10,10,10,10,10,10,53
505407,9,9,9,10,10,10,9,60
505416,8,8,9,9,9,8,7,95
505417,7,8,9,9,9,9,8,90
505418,9,9,9,10,10,10,10,90
505421,8,9,10,10,10,10,9,90
505424,10,10,10,10,10,10,10,100
505425,9,9,9,9,9,9,9,120
505430,10,10,10,10,10,10,10,80
505433,10,10,10,10,10,10,10,33
505436,10,10,10,10,10,10,10,120
505439,9,9,9,10,9,10,10,110
505442,8,8,8,10,10,10,8,90
505453,10,10,8,10,8,10,10,90
505454,8,10,10,10,10,10,8,90
505463,8,9,9,10,10,10,10,90
505469,10,10,10,10,10,10,10,90
505477,10,10,10,10,10,10,10,90
505517,8,9,9,9,10,9,9,41
505523,7,9,9,6,9,9,6,31
505525,7,8,9,9,8,9,7,60
505534,8,8,9,9,9,8,8,34
505540,6,9,8,9,9,9,9,33
505548,9,9,9,9,8,8,8,34
505566,8,9,9,9,9,7,8,32
505576,7,9,9,9,9,9,9,47
505594,10,10,8,9,8,10,10,40
505606,10,10,3,8,9,10,10,70
505655,10,10,8,10,9,10,10,68
505672,9,9,8,9,9,9,8,44
505681,9,9,8,9,8,9,9,38
505768,10,9,7,7,9,10,8,81
505771,9,10,8,10,9,10,10,54
505798,8,8,7,9,7,10,8,113
505806,4,4,5,9,7,10,4,69
505810,9,9,7,9,7,10,9,63
505818,7,7,7,9,6,10,7,83
505820,4,6,6,9,7,10,6,77
505833,3,6,6,10,6,10,5,26
505839,9,10,9,10,9,10,9,30
505850,8,8,9,10,9,8,8,29
505881,8,7,6,5,6,5,5,46
505979,9,10,9,9,8,9,10,38
506007,8,9,8,9,8,8,9,40
506025,9,8,9,8,9,9,8,56
506100,8,7,7,8,8,7,6,35
506107,8,8,7,8,8,8,8,45
506112,8,7,7,8,8,7,7,37
506126,7,6,5,8,8,6,6,46
506152,7,8,6,7,7,7,6,45
506153,8,7,8,8,8,7,6,37
506184,8,8,8,8,8,7,7,44
506195,7,7,7,8,8,8,7,40
506374,9,9,5,8,9,9,8,40
506385,8,8,5,7,6,9,9,40
506389,10,10,6,9,7,10,10,27
506396,9,9,7,9,9,9,9,31
506402,10,10,4,9,7,9,9,38
506410,9,10,8,9,9,9,8,36
506411,9,9,3,7,7,8,8,50
506413,9,9,2,7,3,7,7,30
506418,9,9,4,7,4,8,7,45
506446,9,8,5,8,7,8,8,40
506458,9,9,7,8,7,9,9,25
506492,10,10,9,10,10,10,10,40
506512,7,7,5,7,4,6,6,35
506520,7,7,6,9,9,9,7,55
506527,8,8,7,8,9,10,9,75
506565,10,10,10,10,10,10,10,80
506591,8,8,7,9,8,8,8,49
506601,6,6,6,8,8,8,8,41
506608,7,7,7,8,8,8,8,33
506613,9,8,7,8,7,9,8,23
506616,8,8,6,9,6,9,8,22
506619,9,9,10,10,8,9,9,31
506628,9,9,9,9,9,9,9,61
506657,10,10,10,10,10,10,9,68
506666,10,10,7,10,8,10,10,43
506680,10,10,10,10,10,10,8,25
506729,8,10,10,10,9,10,10,34
506736,10,10,10,10,10,10,10,50
506738,10,10,10,10,8,10,10,39
506753,9,9,10,10,10,10,10,86
506758,10,10,8,10,10,10,10,107
506759,7,7,6,10,3,3,4,111
506767,10,10,10,10,10,10,10,83
506772,10,10,10,10,10,10,10,93
506798,8,10,7,8,8,10,10,36
506799,10,10,8,10,8,8,8,69
506849,10,10,10,10,10,10,10,55
506889,10,10,7,10,10,10,10,32
506894,10,10,10,10,10,10,10,41
506979,9,10,10,10,9,10,10,103
506997,8,10,5,7,5,10,10,80
507037,9,9,8,9,9,10,10,60
507078,8,9,7,9,9,10,9,55
507081,9,9,9,10,10,10,9,70
507111,7,10,10,10,10,10,7,70
507147,8,7,9,8,7,8,9,48
507151,8,8,6,8,8,8,8,25
507157,7,7,7,7,7,7,7,50
507168,7,7,7,8,7,7,7,22
507172,8,8,8,8,8,8,8,41
507175,7,7,6,7,7,7,7,23
507181,7,7,5,7,7,7,7,50
507182,8,8,6,8,8,8,8,70
507185,7,7,7,7,7,7,7,30
507190,10,10,9,10,9,10,10,43
507260,9,9,9,9,9,9,9,59
507282,9,9,6,8,7,7,7,70
507287,9,8,7,8,8,6,7,45
507303,9,10,8,9,9,10,10,65
507304,10,10,8,10,10,10,10,60
507316,10,10,8,9,10,10,10,70
507319,10,10,8,10,10,10,10,55
507322,10,10,8,8,8,9,10,65
507329,10,10,8,10,10,10,10,60
507336,10,10,7,9,9,10,10,70
507359,9,10,8,8,9,10,10,100
507360,10,10,5,7,5,8,10,65
507401,10,10,10,10,10,10,9,60
507419,10,10,10,10,10,10,10,80
507425,10,10,10,10,10,10,10,75
507426,10,10,10,10,10,10,10,50
507431,8,8,6,7,8,8,7,55
507441,8,8,7,8,6,8,7,80
507444,7,7,6,8,8,8,7,60
507455,9,9,7,9,8,7,9,110
507477,6,6,7,8,6,8,7,45
507509,10,10,10,10,10,10,10,55
507529,10,10,10,10,10,10,10,75
507541,10,10,10,10,10,10,10,65
507542,10,10,10,10,10,10,10,65
507544,10,10,10,10,10,10,10,75
507547,10,10,10,10,10,10,9,60
507552,10,10,10,10,10,10,10,70
507557,9,10,8,10,8,9,9,52
507573,10,10,9,9,9,9,9,70
507580,10,10,8,10,8,9,9,90
507638,8,7,6,8,8,8,8,40
507640,7,7,6,6,7,8,7,40
507644,8,7,6,8,6,8,8,70
507656,6,6,6,7,7,7,6,40
507663,8,8,7,8,7,10,8,90
507675,6,6,7,7,7,8,7,60
507680,7,6,8,9,9,10,7,60
507691,8,8,8,8,8,8,7,60
507693,9,9,8,8,8,10,8,75
507724,7,7,5,8,6,8,8,45
507728,8,8,6,8,8,8,8,40
507750,7,7,6,8,8,8,7,65
507823,8,8,7,8,8,8,8,55
507839,8,8,6,8,6,8,8,50
507843,7,7,6,8,8,8,7,40
507863,8,8,6,8,8,8,8,45
507905,8,8,8,8,8,8,8,58
507908,9,9,8,8,6,9,9,27
507912,6,6,8,9,9,9,9,61
507913,8,8,8,8,8,8,8,41
507924,9,9,9,9,9,9,9,23
507998,2,2,2,2,2,2,2,60
508046,4,5,2,8,5,5,5,34
508152,7,7,7,7,7,7,7,46
508240,10,10,8,8,10,10,10,70
508305,5,9,9,4,5,10,5,90
508505,10,10,8,8,8,10,10,60
508861,8,8,7,8,8,9,8,70
508922,7,7,7,8,7,8,8,51
508984,5,5,9,9,7,6,5,49
509054,6,8,9,10,10,10,8,50
509057,8,9,10,10,10,10,8,55
509064,10,10,10,10,10,10,10,44
509068,10,10,10,10,10,10,10,46
509069,9,7,10,10,10,8,9,66
509071,8,8,10,9,10,9,8,40
509074,10,10,10,10,10,10,10,53
509076,10,10,10,10,10,10,10,63
509108,7,7,8,9,9,8,6,41
509120,8,6,7,8,8,9,7,49
509123,3,4,4,6,7,8,4,22
509139,9,9,9,9,9,9,9,43
509366,6,6,6,7,6,6,6,26
509512,9,9,9,9,9,9,9,60
509516,8,9,8,9,9,9,9,37
509550,7,8,7,6,7,8,8,64
509601,8,8,8,8,8,8,7,77
509689,9,9,9,9,9,9,9,33
509712,9,9,8,9,9,9,9,42
509717,8,9,9,9,9,9,9,28
509720,8,9,8,8,9,8,8,58
509806,5,6,7,7,3,9,4,36
509808,10,10,3,10,3,10,10,64
509869,3,3,2,7,4,9,3,22
509871,8,8,7,8,8,8,8,55
509889,3,9,4,6,5,6,6,23
510039,7,8,10,10,10,10,9,56
510071,9,8,8,7,8,8,8,30
510097,7,7,6,7,7,7,7,45
510109,8,8,8,8,8,8,8,37
510112,8,8,10,10,10,8,8,43
510181,6,6,8,9,9,9,9,29
510210,8,9,8,9,8,9,9,22
510220,9,9,9,9,9,9,9,35
510224,9,9,9,9,9,9,9,28
510231,9,9,7,9,9,9,9,22
510239,10,10,10,10,10,10,10,27
510244,9,9,9,9,9,9,9,80
510245,10,10,10,10,10,10,10,36
510329,8,9,9,9,9,9,9,64
510345,8,9,7,9,8,9,9,60
510374,8,8,8,8,8,8,8,44
510432,6,7,9,9,9,9,8,40
510433,10,10,10,10,10,10,10,61
510437,8,7,8,9,9,7,8,43
510439,8,9,6,9,6,8,8,66
510515,5,6,5,6,5,5,5,45
510587,8,6,7,8,8,7,8,26
510634,8,8,8,8,8,9,9,50
510984,10,10,10,10,10,10,10,59
511059,8,8,9,9,9,10,9,95
511074,8,9,7,8,7,9,9,120
511098,7,6,7,7,8,9,8,60
511103,7,7,7,7,7,7,7,70
511116,8,7,8,8,8,8,8,38
511130,6,9,10,10,10,9,9,38
511136,7,8,10,10,10,10,10,44
511147,10,10,10,10,10,10,10,22
511160,10,10,10,10,10,10,10,55
511165,10,10,10,10,10,10,10,40
511166,8,7,10,10,9,9,8,30
511170,8,8,9,9,9,9,9,34
511260,6,9,7,8,7,7,8,60
511307,9,10,7,8,9,8,8,90
511315,8,8,8,7,8,8,8,90
511342,6,7,7,7,7,5,5,23
511352,7,6,7,7,7,7,7,45
511354,6,6,6,8,8,5,6,22
511355,6,7,5,6,5,7,7,32
511356,7,9,5,6,5,6,7,44
511365,8,7,7,7,7,7,7,27
511367,7,8,7,7,7,7,7,38
511416,6,5,7,7,7,7,5,36
511419,6,5,6,4,6,6,4,42
511424,8,6,8,8,8,8,8,35
511431,7,6,7,7,7,7,7,44
511435,8,7,8,8,8,8,8,52
511438,6,6,8,8,8,7,6,39
511443,7,7,7,7,7,7,7,77
511451,7,7,7,7,7,7,7,65
511474,6,6,6,6,6,6,6,117
511489,6,6,6,6,6,6,6,131
511491,6,6,6,6,6,6,6,49
511494,9,9,9,9,9,9,9,32
511495,10,10,10,10,10,10,10,27
511500,9,10,10,10,9,10,10,35
511501,9,8,9,9,9,9,9,41
511507,7,7,7,8,8,8,8,34
511519,10,10,9,9,10,9,8,28
511525,9,9,9,10,10,9,9,32
511616,10,9,8,9,9,8,8,28
511624,10,9,9,9,10,9,9,41
511629,9,9,9,9,9,10,9,48
511757,8,9,8,9,9,10,9,57
511942,9,9,8,9,9,10,9,51
511987,8,8,9,9,9,9,8,48
512199,8,8,9,9,9,9,8,43
512211,8,9,9,9,9,10,9,49
512368,10,10,10,10,10,10,10,58
512372,8,9,10,10,10,10,10,39
512382,8,8,10,10,10,9,8,52
512406,9,9,9,9,9,9,9,36
512411,9,7,9,9,9,9,7,48
512417,8,7,9,10,10,7,7,49
512420,9,9,9,9,9,9,9,50
512433,9,9,9,9,9,9,9,68
512452,9,9,9,9,9,9,9,58
512457,9,9,9,10,10,10,9,60
512459,10,10,10,10,10,10,10,73
512517,7,8,7,7,7,8,8,60
512547,5,8,5,6,5,8,6,60
512574,10,10,10,10,10,10,10,61
512579,10,10,3,3,3,10,10,34
512687,8,8,8,8,8,8,8,23
512704,9,9,9,9,9,9,9,43
512768,8,8,9,10,10,9,8,33
512784,8,9,10,10,10,9,9,47
512807,8,9,10,10,10,10,8,44
512843,10,10,10,10,10,10,10,54
512845,10,10,10,10,10,10,10,37
512846,10,1,1,10,10,10,10,35
512849,10,10,10,10,10,10,10,53
512850,10,10,10,10,10,10,10,57
512858,10,10,10,10,10,10,10,31
512882,9,9,9,9,9,9,9,33
512884,6,8,10,10,10,10,10,33
512887,8,8,8,8,8,8,8,32
512892,7,7,7,7,7,7,7,28
512897,7,10,10,10,10,10,10,23
512921,8,10,6,8,6,8,8,50
512928,10,10,10,10,10,10,10,36
512930,10,10,10,10,10,10,10,56
512935,10,10,10,10,10,10,10,92
512939,10,10,10,10,10,10,10,51
512940,10,10,10,10,10,10,10,93
512941,10,10,10,10,10,10,10,152
512943,9,9,9,9,9,9,9,57
512944,10,10,10,10,10,10,10,53
512963,8,8,8,8,8,9,8,55
513045,8,8,8,8,8,9,8,65
513053,9,8,8,9,9,9,8,55
513064,8,9,9,9,9,9,8,55
513113,8,9,9,9,9,9,8,60
513131,8,6,8,8,9,6,7,56
513140,8,9,9,9,9,9,8,50
513326,5,5,6,7,7,2,2,22
513329,7,6,6,7,6,5,4,26
513330,7,7,7,6,6,7,7,24
513335,7,7,6,7,7,5,4,22
513348,6,9,8,8,7,10,6,30
513369,7,7,8,8,8,7,5,60
513373,7,8,7,7,7,9,7,58
513377,7,7,8,8,8,6,7,50
513382,7,8,9,9,9,9,8,55
513384,8,9,9,9,9,9,8,55
513386,7,7,8,8,8,8,8,60
513388,7,7,6,6,6,7,6,55
513390,8,9,8,9,9,9,7,58
513406,10,10,10,10,10,10,10,55
513411,10,10,10,10,10,10,10,24
513421,9,10,10,10,10,10,10,90
513427,10,10,10,10,10,10,9,60
513428,8,8,8,9,7,9,8,60
513430,9,9,8,8,7,9,9,120
513437,10,10,8,10,8,10,10,60
513442,9,10,8,7,8,8,7,60
513449,9,9,7,8,7,9,8,66
610206,9,9,8,9,7,9,9,30
610375,7,7,8,9,8,9,8,25
610398,5,5,5,5,5,5,5,22
610658,8,8,7,8,8,10,8,22
610980,10,10,10,10,10,10,10,53
611167,9,9,8,9,9,9,9,33
611412,8,8,7,6,5,4,3,58
611441,8,8,8,7,8,8,8,57
611453,6,8,9,7,8,7,7,32
611512,9,8,7,9,9,9,8,48
611614,8,8,6,8,8,8,8,70
611699,10,10,10,10,10,10,10,24
611747,7,8,6,7,8,8,8,50
611762,9,9,6,9,6,6,9,60
611774,10,10,8,8,9,10,10,90
611993,9,9,9,9,9,10,9,75
612011,10,10,10,10,10,10,10,32
612234,9,8,8,9,9,9,9,39
612269,10,10,9,10,10,10,10,75
612402,9,8,8,9,9,8,10,48
612423,10,10,10,10,10,10,10,80
612483,9,10,7,8,8,10,8,36
612547,8,8,8,8,9,9,9,60
613319,10,10,7,7,8,7,8,60
613488,10,10,10,10,10,10,10,46
613535,10,8,7,7,8,9,7,63
613605,9,10,10,10,10,10,10,53
613621,7,7,8,10,10,9,10,49
613624,5,6,6,7,7,8,6,28
613697,9,9,9,9,9,9,9,52
613825,7,7,6,7,6,8,7,39
614068,6,6,7,8,7,4,4,33
614094,7,7,6,8,7,7,6,37
614660,10,9,9,9,10,9,9,36
614683,10,9,9,9,9,9,9,31
614783,9,9,9,9,9,10,9,57
615309,10,10,7,10,10,10,10,67
615399,7,10,10,10,9,10,10,62
615505,8,8,8,8,8,8,8,24
615662,8,8,5,7,8,7,7,29
615751,8,10,10,8,10,10,8,81
615986,8,8,8,10,10,9,9,45
616016,8,8,9,9,9,9,8,65
616032,8,9,8,8,8,9,8,65
616078,7,8,9,9,8,9,7,60
616111,9,10,10,10,10,10,9,45
616191,10,10,10,10,10,10,10,60
616313,9,9,7,9,9,9,9,26
616381,10,10,9,9,9,9,10,60
617019,9,9,9,9,9,9,8,58
617023,9,9,9,9,9,10,9,63
617089,7,7,8,8,8,8,7,55
617231,8,8,6,9,6,8,8,22
617398,10,10,10,10,10,10,10,65
617436,8,10,10,10,10,10,9,60
617637,10,10,10,10,10,10,10,60
617902,9,9,9,9,9,9,9,56
618079,9,9,9,9,9,9,9,50
618164,10,10,10,10,10,10,10,65
618272,3,6,7,10,7,10,4,26
618755,10,10,7,9,7,8,8,77
619038,6,5,4,6,5,5,5,41
619060,4,5,4,4,4,4,4,29
619170,5,5,5,6,5,6,6,34
619396,4,4,4,6,4,4,4,31
619456,5,4,8,8,8,4,2,29
619457,6,6,6,6,6,6,6,67
619807,8,8,9,9,9,9,8,60
620179,8,8,8,8,8,8,7,42
620481,8,8,7,8,8,8,5,88
620503,7,8,7,8,8,8,7,37
620593,6,6,6,6,6,8,7,45
620649,10,10,5,10,7,9,9,54
620805,10,10,10,10,10,10,9,77
620829,10,10,5,8,8,9,8,62
620858,9,10,9,10,10,10,10,78
620862,10,10,5,5,6,8,6,80
621685,8,9,9,9,9,9,8,64
621735,9,9,9,9,9,9,9,39
621762,7,7,9,9,9,9,8,39
621766,8,8,8,8,8,8,8,29
621773,10,10,10,10,10,10,10,22
621999,7,7,7,7,7,7,7,63
622031,6,6,6,6,6,6,6,78
622034,7,7,7,7,7,7,7,29
622063,6,6,6,6,6,6,6,45
622071,7,7,7,7,7,7,7,66
622228,9,8,7,9,8,9,9,35
622306,8,9,9,9,9,9,8,50
622707,9,9,6,8,5,8,8,60
622717,8,8,5,5,5,6,7,50
622915,9,9,9,9,9,9,9,35
623250,10,10,10,10,10,10,10,42
623277,10,10,10,10,10,10,10,34
623281,10,10,10,10,10,10,10,43
623300,10,10,10,10,10,10,10,96
623305,10,10,10,10,10,10,10,50
623310,10,10,10,10,10,10,10,30
623606,8,8,7,7,7,7,8,41
623614,8,8,9,9,9,10,8,71
623619,8,8,9,9,8,9,8,43
623961,7,8,8,8,8,8,8,55
624017,8,8,8,8,8,8,8,38
624389,8,9,8,8,8,8,8,63
624400,7,8,8,8,8,7,7,50
624422,6,8,7,8,7,8,6,55
624744,10,10,9,9,10,10,10,50
624781,7,8,8,7,8,8,9,35
624804,10,10,9,9,10,10,10,90
625193,9,9,9,9,9,9,9,26
625304,8,9,8,8,8,9,8,62
625509,8,7,10,10,10,8,9,85
625513,5,8,6,8,8,5,5,70
625536,7,8,6,7,8,6,6,100
625538,8,9,7,9,7,7,8,90
625641,10,10,10,10,10,10,10,55
625651,7,8,9,9,9,9,9,68
625694,9,9,9,9,9,10,9,60
625803,9,9,9,10,10,9,9,40
625837,10,10,7,10,10,9,9,37
625926,8,8,8,8,8,8,8,48
625983,10,10,7,8,8,10,10,83
626001,7,7,1,1,1,10,10,79
626030,8,8,10,10,10,10,10,71
626162,8,9,6,8,8,8,8,60
626178,8,8,8,8,7,8,7,60
626189,5,3,6,7,7,8,5,50
626240,8,9,8,7,7,9,8,60
626259,9,9,7,8,7,8,8,60
626288,8,9,7,7,7,9,8,60
626310,8,8,7,8,7,8,8,61
626312,6,6,7,9,9,7,6,50
626361,9,8,8,9,5,8,9,50
626449,8,8,9,9,9,10,8,97
626550,7,7,5,6,6,7,8,54
626641,8,9,8,9,9,9,8,34
626680,10,10,9,10,10,10,1,50
626688,10,10,10,10,10,10,10,75
626851,7,7,7,7,7,7,7,84
626868,8,8,8,8,8,8,8,75
626892,7,7,7,7,7,7,7,62
627067,9,9,9,9,9,9,9,26
627096,9,9,9,9,9,9,9,55
627314,7,8,8,9,8,9,7,55
627375,9,9,9,9,9,9,9,38
627479,9,9,8,9,9,9,9,72
627797,10,10,10,10,10,10,10,100
627842,8,8,8,8,8,8,8,65
627845,8,8,8,8,8,9,7,70
628091,8,9,9,8,9,7,6,50
628193,7,7,7,7,7,8,7,33
628262,9,8,7,8,8,8,8,42
628418,8,7,5,5,5,8,7,54
629455,10,10,10,10,10,10,10,147
629458,10,10,10,10,10,10,10,53
629478,10,10,10,10,10,10,10,84
629488,10,10,10,10,10,10,10,52
629492,10,10,10,9,9,9,9,51
629505,10,10,10,10,10,10,10,75
629518,9,9,9,9,9,9,9,76
629520,10,10,10,10,10,10,10,104
629521,9,9,9,9,9,9,9,40
629555,7,7,4,6,5,8,8,56
629828,7,7,7,8,7,8,7,36
629984,7,7,8,8,8,9,7,55
630008,8,9,8,8,9,8,8,50
630345,10,10,10,10,10,10,10,44
630630,8,9,7,8,8,9,8,50
630650,9,9,5,7,6,8,7,35
630743,10,10,8,10,9,10,9,82
630858,7,8,6,9,9,9,8,87
630883,9,9,8,9,9,10,9,87
631016,9,8,9,9,9,9,8,52
631019,7,8,8,8,8,7,7,50
631237,9,9,9,9,9,9,9,55
631306,9,9,7,9,9,9,9,69
631431,8,9,9,9,9,9,8,65
631532,9,8,9,10,8,8,10,53
631712,9,8,4,6,6,8,9,36
631796,7,4,5,10,4,7,6,64
631903,7,7,7,7,7,7,7,60
631954,6,8,7,8,8,8,8,53
631981,8,8,8,9,9,9,9,53
632021,10,10,10,10,10,10,10,28
632044,10,10,10,10,10,10,10,32
632059,10,10,10,10,10,10,10,58
632078,10,10,8,10,10,10,10,48
632099,10,10,8,10,8,10,10,48
632118,9,9,9,9,9,9,9,51
632270,5,3,4,2,4,6,3,42
632293,9,8,8,9,8,8,8,65
632347,9,9,8,9,8,9,8,35
633412,8,9,9,9,9,9,8,55
633458,9,9,9,9,9,9,9,45
633606,10,10,8,8,8,8,9,81
633654,10,10,10,10,10,10,10,46
633941,8,9,9,9,8,9,8,37
633951,9,9,8,7,7,8,7,34
634144,9,9,9,9,9,9,9,45
634442,7,8,6,9,9,5,7,44
634481,7,8,10,10,10,10,7,26
634551,6,6,6,6,6,6,6,41
634732,8,8,6,8,8,8,8,56
634769,8,8,8,8,6,7,7,35
634810,10,10,5,10,5,10,10,31
634821,10,10,10,10,10,10,10,92
634847,10,10,3,8,3,3,3,33
634935,10,10,10,10,10,10,10,45
635007,10,10,10,10,10,10,10,50
635047,10,10,9,10,10,10,9,55
635112,8,8,9,9,9,8,8,62
635180,9,8,9,8,9,9,9,73
635210,9,9,9,9,9,9,9,104
635258,8,9,7,8,8,8,8,69
635263,8,8,9,9,8,8,8,52
635288,9,10,8,10,9,10,10,23
635334,6,7,9,10,8,8,6,40
635346,9,9,8,10,9,10,9,57
635513,8,7,7,7,6,7,7,56
635514,6,7,8,8,7,7,6,72
635964,10,10,7,9,9,9,8,76
636185,9,9,9,9,9,9,9,26
636206,7,7,7,8,8,6,6,33
636237,9,9,9,9,9,9,9,64
636258,9,8,7,7,7,9,9,55
636277,8,8,8,8,8,7,7,62
636289,9,9,9,9,9,9,9,65
636297,8,8,7,7,7,8,7,65
636301,8,8,6,6,6,8,8,59
636304,6,6,7,7,7,4,5,40
636305,9,9,9,10,9,9,8,56
636309,7,8,8,8,7,7,7,60
636401,10,10,8,10,9,10,8,43
636407,7,10,6,10,8,10,6,40
636418,8,10,9,10,8,10,6,38
636558,9,9,5,10,10,10,9,76
636708,10,10,10,10,10,10,10,48
636870,10,8,8,8,8,8,8,49
636941,9,9,9,9,9,9,9,63
637009,8,8,8,8,9,9,8,65
637242,10,8,10,10,10,10,10,40
637537,8,7,9,9,9,9,9,43
637619,7,7,7,7,7,7,7,105
637701,9,9,4,6,5,7,7,59
637711,9,9,7,8,9,7,7,25
637728,8,8,6,7,7,7,7,36
637869,7,8,6,7,7,7,7,26
638122,8,8,8,8,8,8,7,55
638132,8,9,9,8,8,9,8,55
638225,8,8,7,7,7,9,9,65
638250,7,8,9,9,9,9,8,29
638322,9,10,9,10,10,10,10,60
638339,10,10,10,10,10,10,10,65
638360,10,10,10,10,10,10,10,63
638395,10,10,10,10,10,10,10,48
638414,10,10,10,10,10,10,10,60
638508,7,8,7,7,7,8,7,65
638603,10,10,9,9,9,10,10,84
638811,7,7,7,7,7,6,6,75
638863,8,6,5,3,2,3,4,63
638906,10,10,8,10,10,10,10,44
638981,8,8,6,9,9,9,8,48
639013,9,9,9,8,8,10,9,98
639067,9,10,7,9,9,8,7,33
639292,9,10,7,9,9,9,9,42
639331,9,9,9,9,9,9,9,56
639373,7,7,6,7,7,8,7,70
639502,10,10,10,10,10,10,10,43
639509,10,10,10,10,10,10,10,66
639575,6,7,7,7,7,7,8,150
639591,5,5,4,4,4,4,5,120
639924,9,9,9,9,7,9,9,46
639971,9,9,9,9,7,8,9,59
640164,9,9,6,9,9,10,10,31
640212,10,10,5,8,7,10,10,26
640220,9,9,7,7,7,8,9,37
640250,9,9,6,7,6,10,9,80
640657,8,9,9,9,9,9,8,65
640790,7,7,6,6,7,7,6,50
640821,8,7,6,6,5,6,5,51
640837,7,6,5,5,6,5,5,30
640864,9,8,10,9,9,5,7,71
640954,8,8,8,8,8,9,8,60
640970,6,9,9,9,9,9,7,75
640994,5,8,8,8,8,8,8,50
641030,8,8,8,8,8,8,8,48
641084,10,10,6,10,6,10,10,53
641088,10,10,10,10,10,10,10,80
641305,7,8,9,9,9,9,9,51
641624,10,10,8,10,10,10,10,26
641628,10,10,7,10,10,10,10,36
642007,10,10,10,10,10,10,10,54
642108,7,7,10,10,10,10,10,80
648534,8,8,7,7,7,9,7,24
648572,6,6,9,6,9,7,9,35
648636,9,8,8,9,9,9,9,46
648725,8,8,8,8,8,8,8,41
648759,9,8,7,7,8,9,9,58
648790,8,8,7,8,8,9,7,55
648841,9,10,9,10,9,10,8,55
648843,7,8,5,8,5,8,7,50
648853,8,8,7,8,8,9,7,55
648863,8,8,7,8,9,9,8,50
648876,7,7,7,8,8,8,7,55
648888,10,10,10,10,10,10,10,91
648889,9,9,9,9,9,9,9,83
648914,10,9,10,10,9,9,9,51
649015,9,10,7,8,6,8,8,65
649032,8,10,8,8,6,9,9,65
649054,8,10,8,8,7,9,8,50
649061,8,10,7,8,7,9,8,60
649063,9,10,7,7,6,8,9,80
649067,9,10,8,8,7,9,9,80
649071,8,9,8,8,6,9,7,60
649089,8,9,7,7,6,8,8,65
649207,7,7,5,8,7,8,7,41
649223,7,7,8,9,9,9,7,48
649224,8,7,8,9,9,9,8,51
649233,7,7,7,10,8,9,8,57
649374,7,8,8,8,8,8,7,55
649375,8,8,9,9,9,9,8,62
649391,8,9,9,9,9,10,7,56
649393,8,9,9,9,9,9,8,54
650023,7,7,7,7,7,7,7,28
650027,10,10,8,10,10,10,10,61
650048,8,8,9,9,9,8,8,48
650055,9,8,9,9,8,9,9,41
650079,8,9,9,8,8,8,8,70
650091,8,8,8,9,9,9,9,25
650101,7,7,7,7,7,7,7,48
670338,7,7,5,8,7,8,8,30
670362,8,8,8,8,8,8,8,40
670485,7,6,7,7,7,7,7,60
670498,8,8,9,9,9,9,8,59
670565,9,7,6,6,7,8,8,65
670599,7,7,9,9,9,10,10,40
670652,8,9,9,9,9,9,9,50
670668,6,6,5,5,6,6,5,53
670670,6,6,6,7,7,6,6,38
670697,8,10,8,9,8,9,8,52
670698,7,8,9,9,9,9,8,62
670711,9,10,9,10,9,10,10,60
670749,5,7,8,8,8,8,8,47
670762,8,8,8,7,8,8,8,42
670797,7,7,8,8,7,7,7,62
670799,7,7,8,9,8,7,6,23
670834,9,9,9,9,9,9,9,45
670853,6,6,7,8,8,6,6,126
670857,7,6,7,7,6,6,6,35
670858,5,5,4,5,5,4,5,27
670865,9,9,9,9,9,9,9,46
670874,7,8,6,6,7,5,7,24
670876,7,7,5,7,5,7,7,40
670941,9,8,7,7,7,9,8,100
670947,10,10,10,8,10,10,10,57
670987,7,7,9,7,8,8,8,36
671023,8,8,8,8,8,8,8,56
671033,8,8,6,6,6,6,6,49
671096,9,8,8,8,9,10,10,56
671104,7,7,9,9,9,10,8,44
671105,8,7,8,9,9,8,9,64
671135,7,7,9,9,8,8,7,51
671136,9,9,8,9,9,10,9,54
671149,8,8,6,9,8,9,9,53
671150,10,9,5,9,9,10,9,49
671152,9,10,9,10,9,10,9,55
671153,9,10,9,10,10,10,8,53
671173,9,10,7,10,7,10,7,50
671197,8,8,8,8,8,9,7,50
671200,9,9,6,8,9,8,9,22
671206,9,9,10,9,10,9,9,45
671235,9,9,9,9,9,9,9,38
671244,9,9,9,9,9,9,9,66
671296,7,7,10,10,10,9,7,42
671300,8,7,9,9,9,9,7,42
671362,8,8,8,8,8,8,8,80
671372,10,10,10,10,10,10,10,71
